map,estimated_vote_pct,pr_deviation,pr_seats,pr_pct,estimated_seats,estimated_seat_pct,fptp_seats,disproportionality,efficiency_gap,gamma,seats_bias,votes_bias,geometric_seats_bias,global_symmetry,declination,mean_median_statewide,mean_median_average_district,turnout_bias,lopsided_outcomes,competitive_districts,competitive_district_pct,average_margin,responsiveness,responsive_districts,responsive_district_pct,overall_responsiveness,avg_dem_win_pct,avg_rep_win_pct,proportionality,competitiveness
000237500,0.494300,0.079100,7,0.500000,5.892600,0.420900,6,0.073400,0.067800,0.061400,0.060700,0.016900,0.060200,0.019800,8.298400,0.021800,0.021700,0.000100,0.013900,4.008100,0.286300,0.083400,3.131300,4.008100,0.286300,13.956500,0.590600,0.578000,63,38
000240000,0.494300,0.131900,7,0.500000,5.153600,0.368100,4,0.126200,0.120600,0.118000,0.114900,0.027400,0.113700,0.032100,19.057100,0.043500,0.044800,-0.001300,0.041800,3.277500,0.234100,0.094800,2.458900,3.277500,0.234100,23.270900,0.658200,0.569400,37,31
000242500,0.494300,0.009100,7,0.500000,6.873100,0.490900,7,0.003400,-0.002300,-0.009800,-0.010000,-0.003000,-0.010300,-0.006000,-1.025400,-0.002000,-0.001500,-0.000500,-0.007600,4.199500,0.300000,0.081100,3.332400,4.199500,0.300000,1.598900,0.575900,0.586300,98,40
000245000,0.494300,0.023800,7,0.500000,6.666200,0.476200,6,0.018200,0.012500,0.006300,0.005500,0.001700,0.005100,0.004700,0.458700,0.007000,0.006400,0.000500,-0.005100,4.016500,0.286900,0.080800,3.087900,4.016500,0.286900,4.207500,0.587000,0.576100,91,38
000247500,0.494300,0.036100,7,0.500000,6.494900,0.463900,7,0.030400,0.024700,0.019900,0.019900,0.006700,0.019600,0.005800,2.288700,0.006300,0.005900,0.000400,-0.000600,3.593200,0.256700,0.084300,2.849500,3.593200,0.256700,6.365800,0.578200,0.590400,85,34
000250000,0.494300,0.019300,7,0.500000,6.730200,0.480700,7,0.013600,0.007900,0.001100,0.001700,0.000500,0.001600,0.002400,0.511800,-0.007900,-0.007500,-0.000500,-0.003900,4.015000,0.286800,0.087500,3.201100,4.015000,0.286800,3.400000,0.582400,0.592700,93,38
000252500,0.494300,0.074600,7,0.500000,5.955300,0.425400,6,0.069000,0.063300,0.061100,0.059700,0.018600,0.059000,0.016400,8.517700,0.042500,0.042500,0.000000,0.014900,2.916000,0.208300,0.091900,2.382400,2.916000,0.208300,13.166100,0.600500,0.585400,66,28
000255000,0.494300,0.013800,7,0.500000,6.806900,0.486200,6,0.008100,0.002500,-0.002200,-0.002400,-0.000800,-0.002700,-0.004500,-0.114700,0.002600,0.003200,-0.000600,-0.005300,3.501800,0.250100,0.090500,2.814400,3.501800,0.250100,2.433100,0.599700,0.583500,96,33
000257500,0.494300,0.055800,7,0.500000,6.219300,0.444200,6,0.050100,0.044400,0.035700,0.035400,0.009400,0.035100,0.012200,5.227400,0.015300,0.015900,-0.000500,0.007300,4.448400,0.317700,0.084100,3.543600,4.448400,0.317700,9.839100,0.592200,0.578100,75,42
000260000,0.494300,0.014700,7,0.500000,6.794500,0.485300,7,0.009000,0.003300,-0.006100,-0.005300,-0.001500,-0.005400,-0.004500,-0.838200,-0.000700,-0.001500,0.000800,-0.008400,4.493600,0.321000,0.082100,3.669800,4.493600,0.321000,2.589500,0.575600,0.588500,95,43
000262500,0.494300,-0.008200,7,0.500000,7.115100,0.508200,8,-0.013900,-0.019600,-0.026100,-0.025100,-0.008300,-0.025200,-0.008500,-3.512200,-0.018500,-0.018700,0.000200,-0.014300,3.789300,0.270700,0.082700,3.153000,3.789300,0.270700,-1.450500,0.567200,0.603300,96,36
000265000,0.494300,0.034900,7,0.500000,6.511900,0.465100,7,0.029200,0.023500,0.012800,0.013100,0.003400,0.013000,0.005100,1.641100,-0.002100,-0.002800,0.000700,-0.002500,5.028800,0.359200,0.079400,3.897600,5.028800,0.359200,6.152000,0.573000,0.585800,85,48
000267500,0.494300,0.022000,7,0.500000,6.692500,0.478000,6,0.016300,0.010600,0.003800,0.003100,0.000900,0.002700,0.003600,0.905600,0.007500,0.008500,-0.001000,-0.002500,4.096200,0.292600,0.083100,3.204200,4.096200,0.292600,3.874900,0.591500,0.576700,92,39
000270000,0.494300,0.061000,7,0.500000,6.146700,0.439000,5,0.055300,0.049600,0.042800,0.041400,0.010900,0.040700,0.010100,6.003800,0.011200,0.010700,0.000500,0.008300,4.145700,0.296100,0.089400,3.205600,4.145700,0.296100,10.755100,0.616600,0.574300,72,39
000272500,0.494300,0.066400,7,0.500000,6.070100,0.433600,6,0.060800,0.055100,0.044100,0.043400,0.010200,0.043000,0.012900,5.418900,0.009500,0.008500,0.001000,0.006000,5.131500,0.366500,0.077900,3.933100,5.131500,0.366500,11.720300,0.583100,0.574000,70,49
000275000,0.494300,0.005700,7,0.500000,6.920600,0.494300,8,0.000000,-0.005700,-0.013200,-0.011900,-0.003900,-0.011900,-0.003000,-1.344900,-0.019100,-0.018300,-0.000800,-0.008100,4.039700,0.288600,0.080500,3.333200,4.039700,0.288600,1.000900,0.566200,0.599700,100,38
000277500,0.494300,0.064600,7,0.500000,6.095000,0.435400,6,0.059000,0.053300,0.046800,0.045600,0.012500,0.045100,0.013300,7.236900,0.015300,0.015100,0.000300,0.011800,4.184700,0.298900,0.095400,3.152600,4.184700,0.298900,11.405800,0.604400,0.588600,71,40
000280000,0.494300,0.048100,7,0.500000,6.326700,0.451900,7,0.042400,0.036800,0.030200,0.030800,0.009800,0.030600,0.011000,3.420100,0.009900,0.008400,0.001600,0.000900,3.835500,0.274000,0.086100,3.160400,3.835500,0.274000,8.486500,0.578800,0.593300,79,37
000282500,0.494300,0.050200,7,0.500000,6.296900,0.449800,6,0.044600,0.038900,0.031000,0.030800,0.008600,0.030400,0.010300,4.227200,0.016700,0.016600,0.000100,0.004300,4.195800,0.299700,0.085100,3.384900,4.195800,0.299700,8.862000,0.592500,0.579500,78,40
000285000,0.494300,0.067900,7,0.500000,6.049500,0.432100,6,0.062200,0.056600,0.048400,0.047300,0.011900,0.046700,0.010400,4.584300,0.022000,0.019500,0.002400,0.002500,4.334500,0.309600,0.075000,3.442400,4.334500,0.309600,11.979400,0.578100,0.572700,69,41
000287500,0.494300,0.041300,7,0.500000,6.422100,0.458700,6,0.035600,0.029900,0.019900,0.019900,0.005200,0.019700,0.007400,3.178400,0.001800,0.002400,-0.000500,0.002400,4.870100,0.347900,0.082100,3.779300,4.870100,0.347900,7.283900,0.589800,0.576300,82,46
000290000,0.494300,0.026900,7,0.500000,6.623400,0.473100,7,0.021200,0.015600,0.006200,0.005700,0.001500,0.005400,0.004200,1.415100,0.002400,0.003400,-0.000900,-0.001400,4.852200,0.346600,0.079800,3.652500,4.852200,0.346600,4.746600,0.575100,0.584500,89,46
000292500,0.494300,0.065500,7,0.500000,6.082800,0.434500,6,0.059800,0.054200,0.043700,0.042300,0.009600,0.041600,0.010200,5.195800,0.016400,0.016200,0.000200,0.006200,5.027900,0.359100,0.073400,3.851800,5.027900,0.359100,11.559500,0.578900,0.569400,70,48
000295000,0.494300,0.068700,7,0.500000,6.038900,0.431300,5,0.063000,0.057300,0.041400,0.039700,0.007300,0.038900,0.008700,4.272100,0.013000,0.012900,0.000100,0.003800,6.305400,0.450400,0.063800,4.804000,6.305400,0.450400,12.113700,0.581100,0.554100,69,60
000297500,0.494300,0.027700,7,0.500000,6.612000,0.472300,7,0.022000,0.016400,0.005900,0.006300,0.001600,0.006100,0.003000,0.897500,-0.004400,-0.004100,-0.000200,-0.003300,4.794200,0.342400,0.074600,3.848800,4.794200,0.342400,4.889800,0.569200,0.580100,89,46
000300000,0.494300,0.053700,7,0.500000,6.247500,0.446300,6,0.048100,0.042400,0.035200,0.034500,0.009600,0.034100,0.009200,4.380300,0.007000,0.006600,0.000400,0.004300,4.290200,0.306400,0.080600,3.265600,4.290200,0.306400,9.483800,0.587000,0.575900,76,41
000302500,0.494300,0.046800,7,0.500000,6.345200,0.453200,7,0.041100,0.035400,0.026600,0.026000,0.006800,0.025500,0.006600,3.246900,0.009000,0.008800,0.000200,0.001800,4.520900,0.322900,0.077700,3.556800,4.520900,0.322900,8.252400,0.571800,0.583500,79,43
000305000,0.494300,0.034500,7,0.500000,6.516800,0.465500,7,0.028800,0.023200,0.017300,0.016900,0.005200,0.016600,0.003600,1.820400,0.007500,0.006500,0.001000,-0.002300,3.827100,0.273400,0.084300,3.035900,3.827100,0.273400,6.089600,0.577600,0.590900,86,36
000307500,0.494300,0.101600,7,0.500000,5.577300,0.398400,5,0.096000,0.090300,0.084200,0.081800,0.019400,0.080800,0.021300,11.306300,0.027600,0.027200,0.000400,0.020400,4.022900,0.287300,0.084100,3.080000,4.022900,0.287300,17.930600,0.609200,0.570100,52,38
000310000,0.494300,0.098600,7,0.500000,5.619600,0.401400,5,0.092900,0.087300,0.080300,0.078200,0.018400,0.077300,0.020400,10.695700,0.026200,0.025400,0.000800,0.018600,4.134000,0.295300,0.084900,3.228800,4.134000,0.295300,17.397700,0.609800,0.571100,54,39
000312500,0.494300,0.086600,7,0.500000,5.787400,0.413400,5,0.080900,0.075300,0.066400,0.065400,0.015900,0.064900,0.020300,8.592500,0.012300,0.012000,0.000300,0.014000,4.607500,0.329100,0.079600,3.559400,4.607500,0.329100,15.282800,0.603100,0.566600,60,44
000315000,0.494300,0.093700,7,0.500000,5.687600,0.406300,5,0.088100,0.082400,0.076800,0.074600,0.017700,0.073500,0.017700,9.280300,0.038000,0.037200,0.000800,0.015100,3.606400,0.257600,0.079900,2.983400,3.606400,0.257600,16.540700,0.602800,0.567200,56,34
000317500,0.494300,0.039500,7,0.500000,6.446400,0.460500,6,0.033900,0.028200,0.019200,0.018600,0.004900,0.018200,0.004700,2.464300,0.018700,0.018200,0.000500,-0.000300,4.573000,0.326600,0.082600,3.588000,4.573000,0.326600,6.977000,0.589100,0.577600,83,44
000320000,0.494300,-0.024500,7,0.500000,7.343000,0.524500,8,-0.030200,-0.035800,-0.044700,-0.042800,-0.012400,-0.042500,-0.010400,-5.581200,-0.027800,-0.028100,0.000200,-0.019200,4.239500,0.302800,0.081100,3.565800,4.239500,0.302800,-4.322700,0.565800,0.601500,88,40
000322500,0.494300,0.030900,7,0.500000,6.566900,0.469100,8,0.025300,0.019600,0.007800,0.007600,0.001800,0.007300,0.002700,1.141900,-0.007900,-0.007900,-0.000100,-0.002900,5.324300,0.380300,0.071600,4.090900,5.324300,0.380300,5.458500,0.557800,0.590100,87,51
000325000,0.494300,0.109000,7,0.500000,5.474600,0.391000,5,0.103300,0.097600,0.096300,0.093500,0.024000,0.092300,0.023500,13.259000,0.044100,0.044100,-0.000000,0.025700,2.750500,0.196500,0.087700,2.239500,2.750500,0.196500,19.225200,0.614800,0.572600,48,26
000327500,0.494300,0.044800,7,0.500000,6.373100,0.455200,6,0.039100,0.033400,0.029000,0.027700,0.008400,0.027100,0.006800,3.773000,0.024300,0.024400,-0.000100,0.003500,3.510000,0.250700,0.086900,2.782400,3.510000,0.250700,7.901200,0.595000,0.580900,80,33
000330000,0.494300,0.100100,7,0.500000,5.599000,0.399900,5,0.094400,0.088700,0.082700,0.080400,0.019100,0.079400,0.019800,10.867700,0.032200,0.031300,0.000900,0.018900,4.013800,0.286700,0.083000,3.061600,4.013800,0.286700,17.657100,0.606900,0.569700,53,38
000332500,0.494300,0.067100,7,0.500000,6.060700,0.432900,6,0.061400,0.055800,0.045700,0.044300,0.010300,0.043700,0.011800,6.433300,0.006600,0.006800,-0.000200,0.009700,5.064300,0.361700,0.080700,3.770800,5.064300,0.361700,11.838700,0.587800,0.575500,69,48
000335000,0.494300,0.070000,7,0.500000,6.019500,0.430000,5,0.064400,0.058700,0.047600,0.046900,0.010900,0.046400,0.014500,5.957300,0.004000,0.003800,0.000200,0.007900,5.191600,0.370800,0.074500,3.957200,5.191600,0.370800,12.357600,0.596000,0.562500,68,49
000337500,0.494300,0.060200,7,0.500000,6.157000,0.439800,7,0.054500,0.048900,0.038700,0.038000,0.009200,0.037500,0.009700,4.279300,0.013300,0.012700,0.000600,0.003600,4.834100,0.345300,0.073200,3.797800,4.834100,0.345300,10.624800,0.566900,0.579500,73,46
000340000,0.494300,0.079100,7,0.500000,5.892500,0.420900,6,0.073400,0.067800,0.063200,0.062300,0.018700,0.061800,0.019400,9.968200,0.019500,0.019900,-0.000400,0.019200,3.706400,0.264700,0.095800,2.800500,3.706400,0.264700,13.958900,0.605600,0.588500,63,35
000342500,0.494300,0.019400,7,0.500000,6.728600,0.480600,7,0.013700,0.008000,-0.003100,-0.002700,-0.000700,-0.002800,-0.003000,-0.214000,-0.008100,-0.008500,0.000400,-0.006600,4.961500,0.354400,0.077300,3.971500,4.961500,0.354400,3.419900,0.571300,0.583400,93,47
000345000,0.494300,0.020600,7,0.500000,6.711800,0.479400,7,0.014900,0.009300,0.000500,0.001000,0.000300,0.000800,0.002800,0.173200,-0.005200,-0.004900,-0.000400,-0.004900,4.342600,0.310200,0.075300,3.540800,4.342600,0.310200,3.632600,0.570000,0.580600,93,41
000347500,0.494300,0.020700,7,0.500000,6.710600,0.479300,7,0.015000,0.009300,0.002800,0.002900,0.000900,0.002700,0.002500,0.976000,-0.003000,-0.002000,-0.001000,-0.002300,3.992200,0.285200,0.089600,3.157700,3.992200,0.285200,3.648000,0.584900,0.594200,92,38
000350000,0.494300,0.079000,7,0.500000,5.894300,0.421000,6,0.073300,0.067600,0.059200,0.058100,0.014500,0.057600,0.016100,7.528600,0.018000,0.016700,0.001200,0.010800,4.527900,0.323400,0.082400,3.486400,4.527900,0.323400,13.935600,0.588100,0.578200,63,43
000352500,0.494300,0.013300,7,0.500000,6.813400,0.486700,7,0.007700,0.002000,-0.009600,-0.009400,-0.002300,-0.009700,-0.005900,-1.329400,-0.002800,-0.003500,0.000800,-0.009500,5.032300,0.359400,0.070700,4.053700,5.032300,0.359400,2.351900,0.564200,0.577100,96,48
000355000,0.494300,0.038900,7,0.500000,6.455700,0.461100,6,0.033200,0.027500,0.023500,0.022600,0.007300,0.022100,0.005300,3.067800,0.012900,0.012700,0.000200,0.001600,3.441500,0.245800,0.089500,2.714900,3.441500,0.245800,6.859900,0.597600,0.583400,83,33
000357500,0.494300,0.039600,7,0.500000,6.446000,0.460400,6,0.033900,0.028200,0.018300,0.017600,0.004400,0.017100,0.003900,1.987000,0.012400,0.012100,0.000200,-0.001300,4.731200,0.337900,0.072500,3.757000,4.731200,0.337900,6.982300,0.577700,0.568600,83,45
000360000,0.494300,0.031800,7,0.500000,6.555000,0.468200,7,0.026100,0.020500,0.004500,0.004700,0.001000,0.004500,0.004600,1.023100,0.000700,0.000500,0.000200,-0.003500,6.275000,0.448200,0.071100,4.812100,6.275000,0.448200,5.608700,0.565300,0.577000,87,60
000362500,0.494300,0.003100,7,0.500000,6.956500,0.496900,7,-0.002600,-0.008200,-0.014700,-0.013800,-0.004600,-0.013800,-0.004500,-2.018900,-0.015200,-0.015400,0.000200,-0.010800,3.841700,0.274400,0.086300,3.133700,3.841700,0.274400,0.548500,0.580500,0.592200,100,37
000365000,0.494300,0.019500,7,0.500000,6.726600,0.480500,7,0.013900,0.008200,-0.003200,-0.002800,-0.000700,-0.002900,-0.001900,0.082800,-0.007700,-0.007500,-0.000200,-0.005300,5.076000,0.362600,0.078200,4.010200,5.076000,0.362600,3.446100,0.572700,0.583700,93,48
000367500,0.494300,0.046600,7,0.500000,6.347900,0.453400,5,0.040900,0.035200,0.024200,0.023800,0.005700,0.023400,0.008000,3.570200,0.010500,0.011000,-0.000500,0.003200,5.071000,0.362200,0.078500,3.941800,5.071000,0.362200,8.219100,0.602700,0.565100,80,48
000370000,0.494300,0.031600,7,0.500000,6.557500,0.468400,6,0.025900,0.020300,0.015500,0.015000,0.004900,0.014600,0.003600,1.919600,-0.000200,-0.000700,0.000500,-0.001500,3.717100,0.265500,0.088700,2.833500,3.717100,0.265500,5.576500,0.596300,0.583000,87,35
000372500,0.494300,0.028800,7,0.500000,6.596500,0.471200,7,0.023200,0.017500,0.010600,0.010500,0.003200,0.010200,0.002900,0.945200,0.001300,0.000400,0.001000,-0.004400,4.064600,0.290300,0.082000,3.219300,4.064600,0.290300,5.085400,0.575400,0.588700,88,39
000375000,0.494300,0.044500,7,0.500000,6.377300,0.455500,6,0.038800,0.033100,0.025500,0.024800,0.006700,0.024200,0.006000,3.399100,0.019200,0.019100,0.000100,0.002300,4.171700,0.298000,0.084100,3.352600,4.171700,0.298000,7.848700,0.591400,0.578600,81,40
000377500,0.494300,0.075300,7,0.500000,5.945400,0.424700,6,0.069700,0.064000,0.054900,0.054000,0.013300,0.053400,0.016200,8.155300,0.022700,0.022200,0.000500,0.013400,4.633700,0.331000,0.091100,3.599700,4.633700,0.331000,13.292000,0.599000,0.585100,65,44
000380000,0.494300,0.018600,7,0.500000,6.739100,0.481400,7,0.013000,0.007300,-0.005500,-0.004800,-0.001200,-0.004900,-0.003600,-0.004900,-0.003300,-0.002600,-0.000800,-0.004900,5.353300,0.382400,0.072400,4.257800,5.353300,0.382400,3.287900,0.567500,0.577300,94,51
000382500,0.494300,0.003500,7,0.500000,6.950400,0.496500,7,-0.002100,-0.007800,-0.016400,-0.015500,-0.004600,-0.015500,-0.003500,-1.617300,-0.003500,-0.002600,-0.000800,-0.008600,4.281000,0.305800,0.076300,3.510900,4.281000,0.305800,0.625700,0.571500,0.581200,100,41
000385000,0.494300,0.015100,7,0.500000,6.788700,0.484900,7,0.009400,0.003800,-0.004400,-0.004300,-0.001200,-0.004700,-0.005400,-0.723600,0.000100,-0.000100,0.000200,-0.007600,4.140100,0.295700,0.076100,3.431600,4.140100,0.295700,2.662800,0.570200,0.581900,95,39
000387500,0.494300,-0.013100,7,0.500000,7.183500,0.513100,7,-0.018800,-0.024400,-0.026400,-0.026100,-0.011200,-0.026300,-0.009900,-4.296700,-0.014600,-0.014800,0.000200,-0.016500,2.792400,0.199500,0.094300,2.351000,2.792400,0.199500,-2.312300,0.588400,0.600200,93,27
000390000,0.494300,0.034800,7,0.500000,6.513000,0.465200,7,0.029100,0.023500,0.015400,0.015600,0.004500,0.015500,0.006200,2.336000,-0.002000,-0.002100,0.000200,-0.000200,4.369500,0.312100,0.087200,3.414400,4.369500,0.312100,6.137900,0.581400,0.593100,85,42
000392500,0.494300,0.053100,7,0.500000,6.256600,0.446900,7,0.047400,0.041800,0.030900,0.029700,0.006800,0.029100,0.005500,3.067300,0.010900,0.009600,0.001300,0.000100,5.025600,0.359000,0.072100,3.922600,5.025600,0.359000,9.369900,0.565200,0.579100,76,48
000395000,0.494300,0.063300,7,0.500000,6.114100,0.436700,6,0.057600,0.051900,0.042200,0.041700,0.010300,0.041200,0.011500,5.056300,0.016000,0.015300,0.000700,0.005400,4.620900,0.330100,0.077300,3.716100,4.620900,0.330100,11.165600,0.582800,0.573200,71,44
000397500,0.494300,0.004800,7,0.500000,6.932200,0.495200,6,-0.000800,-0.006500,-0.013600,-0.013400,-0.004200,-0.013600,-0.004300,-1.661300,0.000700,0.000900,-0.000200,-0.009500,4.053600,0.289500,0.083500,3.252500,4.053600,0.289500,0.854800,0.591000,0.577900,100,39
000400000,0.494300,0.103000,7,0.500000,5.557400,0.397000,5,0.097400,0.091700,0.077900,0.075400,0.014100,0.074500,0.019500,10.099000,0.018800,0.018300,0.000500,0.016900,6.009300,0.429200,0.076100,4.432200,6.009300,0.429200,18.181900,0.597900,0.564000,51,57
000402500,0.494300,0.014600,7,0.500000,6.796000,0.485400,8,0.008900,0.003200,-0.013500,-0.012400,-0.002600,-0.012300,-0.002500,-1.410400,-0.008000,-0.008600,0.000700,-0.009500,6.332400,0.452300,0.059000,4.960200,6.332400,0.452300,2.570500,0.546100,0.576200,96,60
000405000,0.494300,0.055700,7,0.500000,6.220400,0.444300,6,0.050000,0.044400,0.031800,0.031200,0.006900,0.030700,0.007400,2.784000,0.011800,0.010600,0.001100,-0.000500,5.399000,0.385600,0.066200,4.207000,5.399000,0.385600,9.825800,0.569300,0.563900,75,51
000407500,0.494300,0.040800,7,0.500000,6.429200,0.459200,6,0.035100,0.029400,0.018300,0.016900,0.003800,0.016200,0.007000,2.307000,0.005600,0.006200,-0.000600,0.000200,5.258800,0.375600,0.069200,3.969200,5.258800,0.375600,7.193500,0.574800,0.565000,82,50
000410000,0.494300,0.068600,7,0.500000,6.040000,0.431400,6,0.062900,0.057200,0.045800,0.044900,0.010300,0.044500,0.014000,6.653500,0.008400,0.007600,0.000800,0.009400,5.414400,0.386700,0.085100,4.021600,5.414400,0.386700,12.098800,0.591700,0.580100,69,52
000412500,0.494300,0.073200,7,0.500000,5.975800,0.426800,6,0.067500,0.061800,0.050500,0.049000,0.010500,0.048200,0.012100,6.163000,0.018900,0.019100,-0.000100,0.008700,5.168100,0.369100,0.072500,4.005800,5.168100,0.369100,12.908800,0.578100,0.568300,66,49
000415000,0.494300,0.068400,7,0.500000,6.043100,0.431600,5,0.062700,0.057000,0.044100,0.043200,0.009300,0.042700,0.011800,5.629300,0.002200,0.001700,0.000500,0.006900,5.694200,0.406700,0.075100,4.272600,5.694200,0.406700,12.060300,0.596400,0.563200,69,54
000417500,0.494300,0.013700,7,0.500000,6.808700,0.486300,7,0.008000,0.002300,-0.003500,-0.003200,-0.001100,-0.003400,-0.001300,-0.620100,-0.001600,-0.002200,0.000500,-0.007700,3.739500,0.267100,0.090700,3.032500,3.739500,0.267100,2.410700,0.584500,0.596900,96,36
000420000,0.494300,0.066700,7,0.500000,6.065900,0.433300,6,0.061100,0.055400,0.048400,0.046600,0.011800,0.045800,0.011500,6.982700,0.025600,0.025900,-0.000300,0.011300,4.265000,0.304600,0.087600,3.229700,4.265000,0.304600,11.772800,0.596000,0.581400,69,41
000422500,0.494300,0.064300,7,0.500000,6.099200,0.435700,6,0.058700,0.053000,0.043900,0.043500,0.011200,0.043100,0.013900,6.063500,0.020200,0.020100,0.000000,0.008700,4.607000,0.329100,0.083500,3.599500,4.607000,0.329100,11.353200,0.590800,0.578000,71,44
000425000,0.494300,0.077000,7,0.500000,5.921400,0.423000,5,0.071400,0.065700,0.056900,0.055000,0.012900,0.054300,0.015100,8.210100,0.013600,0.014400,-0.000800,0.014500,4.782200,0.341600,0.082000,3.552800,4.782200,0.341600,13.593900,0.608100,0.567600,64,46
000427500,0.494300,0.080100,7,0.500000,5.878800,0.419900,5,0.074400,0.068700,0.063100,0.062000,0.017200,0.061400,0.018800,8.858100,0.024100,0.024000,0.000100,0.015400,3.858800,0.275600,0.087400,2.998100,3.858800,0.275600,14.130700,0.614300,0.572500,63,37
000430000,0.494300,0.061400,7,0.500000,6.140200,0.438600,6,0.055700,0.050100,0.043500,0.042200,0.011300,0.041600,0.010100,5.260000,0.031300,0.030300,0.001000,0.005800,3.941900,0.281600,0.083900,3.157600,3.941900,0.281600,10.835900,0.590100,0.579300,72,38
000432500,0.494300,0.042200,7,0.500000,6.408900,0.457800,6,0.036600,0.030900,0.020100,0.019100,0.004500,0.018600,0.006200,2.515200,0.009000,0.009300,-0.000200,0.000400,5.144900,0.367500,0.072400,3.903800,5.144900,0.367500,7.449700,0.578100,0.568100,82,49
